label,num,weekend,weekday,h1,h2,h3,h4,ratio,h_0,h_1,h_2,h_3
1,877,2856,8819,3548,19095,18490,7694,0.3238425689696227,0,1,0,0
7,1012,1750,4436,3585,7818,9434,4718,0.39449065620702867,0,0,1,0
3,1662,6083,19944,22098,52793,54425,28391,0.30500248193701396,0,0,1,0
1,416,2956,6951,13390,17988,17078,19508,0.4252564342334307,0,0,0,1
7,70,126,265,368,475,610,565,0.4752923425122595,0,0,1,0
8,1119,2765,7308,13216,20078,18454,16409,0.3783473132551552,0,1,0,0
6,252,378,1426,200,2359,2850,754,0.2650585512937382,0,0,1,0
7,18132,29348,74780,5497,87275,152345,77156,0.3924573516216212,0,0,1,0
7,286,660,1702,2380,3755,3471,2877,0.3877563010398919,0,1,0,0
1,2203,7282,18114,44469,49207,42948,47430,0.4020072760998339,0,1,0,0
1,366,2133,5318,10079,12844,12972,14532,0.40108309358605515,0,0,0,1
5,3,4,26,67,112,123,73,0.1532567049808429,0,0,1,0
2,2425,5044,12894,4209,15369,24323,16978,0.39118666677007313,0,0,1,0
1,376,2797,6598,15983,18035,18024,20657,0.4239099134599354,0,0,0,1
2,452,993,2653,2745,5166,4927,4311,0.3742791451509555,0,1,0,0
3,9,5,15,18,32,39,24,0.33112582781456956,0,0,1,0
1,12,12,16,23,66,80,58,0.7453416149068323,0,0,1,0
3,2401,6407,17697,20449,33165,43152,33632,0.3620367178803307,0,0,1,0
9,601,3002,7165,12206,17986,17272,17189,0.4189753108819137,0,1,0,0
2,665,1576,5004,3018,8122,8828,3366,0.31494174776683115,0,0,1,0
1,2335,8646,22136,44099,48921,45986,53499,0.3905837071570873,0,0,0,1
1,230,600,1659,1662,2717,2963,2607,0.3616418540172383,0,0,1,0
1,1919,2016,5656,7047,11958,10876,10830,0.3564293417725995,0,1,0,0
6,528,1569,4830,5637,11789,12198,8154,0.3248379950725658,0,0,1,0
1,2122,7161,17529,34147,41571,40071,42574,0.4085206884551974,0,0,0,1
1,640,4266,10335,22324,26045,24579,26239,0.4127681396406421,0,0,0,1
1,2436,6097,15072,24252,37136,35517,33783,0.4045222629892318,0,1,0,0
1,37,35,82,43,115,135,116,0.4263093788063338,0,0,1,0
2,332,2588,6329,16510,16082,15298,17290,0.4089048995907791,0,0,0,1
3,2246,10157,40933,6099,100281,142422,33999,0.2481365936125043,0,0,1,0
1,1305,7792,19383,37668,52249,48446,49083,0.4019996801337248,0,1,0,0
2,120,203,586,136,1239,984,276,0.3463572769152022,0,1,0,0
2,289,512,1289,2114,2615,2142,2299,0.39717632456752777,0,1,0,0
6,129,227,671,776,1318,1282,853,0.3382506332886306,0,1,0,0
1,1101,6715,16417,30149,38486,37728,41046,0.409024736402897,0,0,0,1
1,567,2162,5219,9038,13080,13766,12538,0.414247667222318,0,0,1,0
1,465,3050,7358,17628,20579,17444,18950,0.41450918035906004,0,1,0,0
9,21314,15814,60017,8359,130643,80139,8752,0.26349157156876957,0,1,0,0
8,920,2044,6874,1566,14068,15117,2856,0.2973480164676103,0,0,1,0
3,1124,2675,7850,354,23065,18432,1579,0.34075999031859466,0,1,0,0
2,813,1399,3552,2147,4711,5924,5388,0.3938515244503252,0,0,1,0
2,1692,3738,11355,9906,24893,23731,12713,0.3291912884959181,0,1,0,0
6,15,6,29,44,63,61,42,0.20618556701030927,0,1,0,0
8,1119,3485,11390,2772,24798,26049,5689,0.30596746297223026,0,0,1,0
2,241,1237,2922,4172,5671,5058,6128,0.4233256904281168,0,0,0,1
3,31,24,106,85,152,142,58,0.22620169651272387,0,1,0,0
5,10,5,30,38,36,33,37,0.16611295681063123,1,0,0,0
3,10,13,28,64,109,117,80,0.4626334519572953,0,0,1,0
5,3,3,10,12,11,15,8,0.297029702970297,0,0,1,0
6,45,24,77,136,220,256,186,0.311284046692607,0,0,1,0
8,2029,4547,13567,9761,27585,28806,11553,0.3351490001547862,0,0,1,0
4,1617,4711,14034,4756,29112,35856,12172,0.3356823736470454,0,0,1,0
5,50,18,92,148,259,297,235,0.19543973941368079,0,0,1,0
1,6390,16503,41804,38543,76756,91363,69842,0.39476989099155346,0,0,1,0
2,2873,4144,11651,9749,23014,25850,17562,0.35567457149968673,0,0,1,0
3,108,280,823,297,1858,1985,619,0.3401773782043494,0,0,1,0
6,3,0,6,6,13,15,5,0.0,0,0,1,0
5,9,14,28,15,73,78,57,0.49822064056939497,0,0,1,0
6,13,12,32,38,83,91,65,0.37383177570093457,0,0,1,0
2,607,2931,7093,10609,12736,15774,16312,0.4132184799312007,0,0,0,1
3,450,1813,5378,3500,14127,15872,6237,0.3371079005596772,0,0,1,0
1,588,3317,8246,18387,21649,21783,23879,0.4022507609657899,0,0,0,1
7,10514,25437,75607,5528,155129,205480,44204,0.33643665740386813,0,0,1,0
1,1024,5036,12060,23745,29838,30383,31161,0.4175753103208099,0,0,0,1
6,5,1,10,0,14,20,3,0.09900990099009901,0,0,1,0
1,396,1685,4210,6693,9871,9579,10588,0.40022802308733757,0,0,0,1
1,2267,5601,13165,18437,26647,28774,25339,0.4254430273981967,0,0,1,0
4,28,34,84,56,136,196,136,0.4042806183115339,0,0,1,0
5,1,1,1,2,0,0,0,0.9090909090909091,1,0,0,0
6,24,34,65,58,121,154,145,0.522273425499232,0,0,1,0
6,2,2,2,7,6,6,8,0.9523809523809523,0,0,0,1
1,654,3799,9650,15453,24926,25427,21771,0.3936746769463529,0,0,1,0
6,591,5385,13224,32997,32488,29715,37927,0.40721107674624357,0,0,0,1
1,33,49,133,23,227,245,46,0.3681442524417731,0,0,1,0
3,85,194,383,614,576,493,616,0.5063951970764813,0,0,0,1
2,26,110,285,663,620,745,917,0.38582953349701854,0,0,0,1
5,2,3,10,12,25,18,7,0.297029702970297,0,1,0,0
2,488,2483,6251,8825,15962,17217,14471,0.39721009102397975,0,0,1,0
9,1901,4218,11185,8925,25365,22486,13543,0.37710883228580877,0,1,0,0
5,1,1,2,0,1,4,3,0.47619047619047616,0,0,1,0
2,873,2194,5316,6102,9997,10239,9102,0.4127085645491996,0,0,1,0
2,996,2924,7188,9701,14955,16336,15639,0.40678343373074943,0,0,1,0
5,29,33,78,32,111,147,59,0.4225352112676057,0,0,1,0
1,514,1379,4805,1085,10500,11535,1690,0.28698674325196144,0,0,1,0
6,461,2617,6268,16108,16609,14516,15684,0.4175108884669995,0,1,0,0
6,902,1423,3948,1764,7071,7223,3026,0.360426534282313,0,0,1,0
1,925,4434,10785,25039,27793,24947,31350,0.41112275268657683,0,0,0,1
1,4212,12135,30519,46083,63415,64180,62242,0.39761985117516574,0,0,1,0
2,1417,6611,23429,4879,65845,70748,9966,0.282170463227354,0,0,1,0
9,2831,4471,12071,4282,29425,28042,7333,0.37038877981294166,0,1,0,0
9,981,1960,5564,2083,13024,10932,3312,0.3522582268471091,0,1,0,0
2,2314,4111,10039,1076,9979,14444,4182,0.4094988594595133,0,0,1,0
8,437,947,3405,556,6786,7957,931,0.2781122433996065,0,0,1,0
5,22,18,47,35,62,84,61,0.38216560509554137,0,0,1,0
2,992,3104,8393,9685,14679,19660,15953,0.36982759647805935,0,0,1,0
1,4353,7862,19578,12036,36893,41482,27075,0.4015711432672221,0,0,1,0
1,524,2806,6678,13837,17613,18245,19863,0.4201793923421332,0,0,0,1
7,4514,8200,21086,14918,33392,46046,34081,0.3888817751978792,0,0,1,0
1,416,3110,7541,16880,20490,19163,19499,0.4124066780708385,0,1,0,0
7,553,2420,6446,7475,13991,14657,10047,0.3754207970710972,0,0,1,0
6,4,3,9,6,20,30,27,0.32967032967032966,0,0,1,0
9,2971,4400,12675,8626,25218,21969,12282,0.34713730069190774,0,1,0,0
2,334,1118,3518,1865,8500,7990,2681,0.317785168130525,0,1,0,0
1,50,154,316,500,677,600,595,0.48718759886111984,0,1,0,0
3,122,273,1067,188,2217,2472,520,0.2558335676131572,0,0,1,0
9,1001,1928,5709,2296,10739,10512,3524,0.33770646862027287,0,1,0,0
2,1912,3224,8313,3891,12361,16082,8030,0.38782163091987343,0,0,1,0
7,4079,8308,18328,9531,32465,43312,26911,0.45329303091973533,0,0,1,0
6,5,2,10,12,27,26,29,0.19801980198019803,0,0,0,1
1,1121,8444,20484,40808,52631,49553,57169,0.4122221625553478,0,0,0,1
2,726,2662,7387,12692,18584,19133,21770,0.3603579212410824,0,0,0,1
5,11,12,41,119,76,36,97,0.291970802919708,1,0,0,0
3,213,285,701,593,1050,989,785,0.4065040650406504,0,1,0,0
3,839,1906,5050,7243,11158,13121,10317,0.3774182689451694,0,0,1,0
1,3190,10092,25115,25340,49826,53646,43607,0.40182997479603905,0,0,1,0
9,981,3271,8601,14534,22445,21404,18798,0.3803001941612119,0,1,0,0
2,1631,2396,6396,5470,8834,8332,8490,0.3746032738700145,0,1,0,0
6,38,28,86,43,157,204,163,0.3252032520325204,0,0,1,0
6,279,842,1924,1782,2823,2774,3360,0.4376071929733382,0,0,0,1
2,4002,21074,52446,93028,108252,81014,101167,0.4018220611256128,0,1,0,0
2,16,11,32,12,73,75,41,0.3426791277258567,0,0,1,0
1,3061,10338,25979,33756,53047,53720,53174,0.3979352633463053,0,0,1,0
8,236,778,2471,1130,4807,5152,2671,0.3148395451418397,0,0,1,0
8,207,865,2238,4433,4996,5368,5471,0.3864885393860864,0,0,0,1
7,1421,3285,7756,334,15722,23423,3385,0.4235376026611312,0,0,1,0
4,3653,10346,26438,22754,59834,44375,8539,0.3913291802360987,0,1,0,0
7,59,68,123,180,363,422,230,0.5523964256701869,0,0,1,0
3,193,705,2643,239,6247,7657,1418,0.2667322462260225,0,0,1,0
9,1389,3149,8103,4249,18370,17149,6130,0.38861670224975625,0,1,0,0
6,8,4,19,3,25,24,29,0.20942408376963348,0,0,0,1
7,314,646,1756,576,4963,4970,1040,0.3678606001936109,0,0,1,0
2,22,14,50,56,110,123,89,0.27944111776447106,0,0,1,0
9,924,2553,6439,6473,12809,12577,11256,0.39648398068052987,0,1,0,0
2,29,18,55,52,57,68,62,0.32667876588021777,0,0,1,0
5,1,1,1,0,0,0,2,0.9090909090909091,0,0,0,1
5,2,4,1,5,17,18,6,3.6363636363636362,0,0,1,0
1,2919,6670,17265,19289,33504,34514,29138,0.38632848926447,0,0,1,0
9,1008,2683,7284,6627,15557,16311,8949,0.36833651377658183,0,0,1,0
9,2494,5009,14243,13674,34400,31864,18964,0.35167905863189897,0,1,0,0
1,333,1637,3955,7708,9595,10061,10350,0.4138959824024677,0,0,0,1
6,32,26,82,114,158,155,112,0.31668696711327654,0,1,0,0
7,2792,5205,12835,6176,20920,28397,15117,0.40552858957078636,0,0,1,0
8,844,1264,3507,2174,4667,4620,3366,0.36041173619229566,0,1,0,0
1,3239,11554,28158,45991,58596,54846,58984,0.4103259808012615,0,0,0,1
7,4173,7732,20206,11265,30639,38567,20725,0.38265672247489624,0,0,1,0
8,397,994,2939,1578,6626,5364,2460,0.3381987683304413,0,1,0,0
4,1900,5519,13588,26184,30929,30067,34935,0.4061642172194788,0,0,0,1
2,1702,12820,31317,82242,95044,98043,96785,0.40936102001781777,0,0,1,0
1,116,867,2115,4168,6392,6798,5595,0.409909696941043,0,0,1,0
7,1038,4226,10129,18030,23467,22822,22999,0.41721377022637746,0,1,0,0
1,1657,9447,22947,54798,62427,61163,63866,0.4116860082537663,0,0,0,1
6,65,80,199,134,182,198,186,0.40180813661476644,0,0,1,0
2,1191,3240,8636,7276,16621,19215,12552,0.37516934727481155,0,0,1,0
2,114,657,1549,2014,4024,3864,3110,0.42411722935898266,0,1,0,0
2,773,3353,8310,13901,19386,21538,18906,0.4034849159456565,0,0,1,0
1,399,2683,6602,13237,13405,12326,17109,0.40638584692749274,0,0,0,1
1,1401,4211,10654,21336,25097,22173,25120,0.39524690025436215,0,0,0,1
2,88,92,255,227,431,528,426,0.3606428851430811,0,0,1,0
1,624,2072,6258,6218,16516,15163,7207,0.33109090618558346,0,1,0,0
1,3354,6043,15378,18106,22423,25007,28078,0.3929614191610147,0,0,0,1
8,344,2434,5690,10624,15217,16236,14888,0.4277604963005922,0,0,1,0
5,2,1,3,0,4,9,4,0.3225806451612903,0,0,1,0
2,364,862,2199,2327,3958,3622,3449,0.391978536674094,0,1,0,0
1,98,125,371,135,647,761,293,0.33683643222850984,0,0,1,0
2,4108,7993,24179,11473,44563,47948,18267,0.3305747525755715,0,0,1,0
5,5,3,9,0,19,29,7,0.32967032967032966,0,0,1,0
1,1370,2991,7481,9261,14331,13075,13417,0.3998075149376428,0,1,0,0
2,15,15,31,44,35,45,48,0.4823151125401929,0,0,0,1
1,989,3374,8185,17008,18951,17967,18376,0.4122124347900453,0,1,0,0
5,1,0,2,0,1,1,0,0.0,0,1,0,0
5,2,1,5,6,12,14,14,0.19607843137254904,0,0,1,0
9,439,1073,3229,2078,6415,6828,3203,0.33229073116348207,0,0,1,0
9,1244,2088,5102,7628,14582,14808,10032,0.40924325277826773,0,0,1,0
3,903,3336,11057,538,25154,33088,5494,0.30170659576199904,0,0,1,0
2,402,1739,4379,9328,9703,10607,11980,0.3971135621474732,0,0,0,1
9,16298,24841,65668,37803,165809,138823,57067,0.3782810832047828,0,1,0,0
2,87,247,883,232,2230,1809,533,0.2796965236100102,0,1,0,0
7,7662,16433,41372,30632,66530,84842,54865,0.3972000454412515,0,0,1,0
2,1116,1558,3768,519,2922,5086,3599,0.4134709800695311,0,0,1,0
8,341,1074,3056,2210,7260,7863,3078,0.35142829095906547,0,0,1,0
2,62,145,391,973,1026,892,833,0.3707491690104832,0,1,0,0
1,793,2861,7317,10344,17395,19297,16697,0.3910018996597012,0,0,1,0
1,452,3489,8290,15477,22013,21344,22544,0.4208634395242518,0,0,0,1
3,9,8,18,16,18,6,9,0.4419889502762431,0,1,0,0
2,978,1598,5206,3681,9640,8794,4760,0.3069476191390868,0,1,0,0
1,1626,7553,18480,32878,47478,48662,47191,0.4087099095784114,0,0,1,0
6,3,3,3,6,10,17,12,0.9677419354838709,0,0,1,0
9,10006,14694,39607,42558,103372,98369,56459,0.3709940894435594,0,1,0,0
2,898,3120,7629,11658,14203,12491,17850,0.4089604278355245,0,0,0,1
6,198,953,2540,4072,7238,5767,5490,0.37518207944569115,0,1,0,0
6,2,2,6,0,9,11,0,0.3278688524590164,0,0,1,0
1,1228,7623,18771,42464,46017,42076,49562,0.4061029987587302,0,0,0,1
6,31,48,129,174,118,164,149,0.3718048024786987,1,0,0,0
1,2137,7809,19645,35675,41541,42499,44274,0.397503703213524,0,0,0,1
3,103,301,981,931,1990,2007,1599,0.30679849148914484,0,0,1,0
7,463,1428,3617,1260,10543,9769,1471,0.3947914074811313,0,1,0,0
7,1605,3016,7907,2563,12481,15933,9272,0.38142934830721753,0,0,1,0
1,510,2920,6889,15483,17922,16360,19783,0.42385797854581875,0,0,0,1
8,1426,4264,13765,5026,31211,35697,9015,0.30976890832612913,0,0,1,0
9,5939,11790,30008,27563,54522,59598,43157,0.3928939186419667,0,0,1,0
1,138,979,2477,5506,4760,4537,7418,0.39522021718945544,0,0,0,1
1,780,4342,10872,21329,31899,32132,29705,0.39937086671388233,0,0,1,0
5,12,14,31,25,29,46,45,0.45016077170418006,0,0,1,0
2,123,374,1011,2095,2663,2815,3165,0.36989417466126,0,0,0,1
5,3,3,15,0,32,31,2,0.19867549668874174,0,1,0,0
2,1530,2055,5365,2042,5922,7105,4540,0.3830310711822706,0,0,1,0
2,779,1856,5675,1766,11833,12507,3450,0.3270426952829025,0,0,1,0
4,123,110,356,182,500,637,348,0.3089019938219601,0,0,1,0
1,1158,4836,11972,17809,26923,28807,24642,0.4039391585436139,0,0,1,0
5,25,46,153,104,360,419,119,0.3004572175048988,0,0,1,0
1,117,636,1803,2559,3886,3583,3319,0.35272586101713715,0,1,0,0
1,42,187,498,500,969,898,746,0.37542662116040953,0,1,0,0
1,100,224,556,777,1044,1347,1192,0.4028052508541629,0,0,1,0
1,2775,8060,20064,26930,41111,42256,40824,0.4017125114009599,0,0,1,0
2,103,171,614,129,1477,1259,139,0.2784562774792379,0,1,0,0
2,1507,1976,4970,1460,5249,5299,3174,0.39757751353091486,0,0,1,0
1,364,1612,3975,8315,10259,10512,10496,0.405524389323539,0,0,1,0
3,343,448,1086,1133,1835,1855,1672,0.4124850382101096,0,0,1,0
3,589,1175,3253,1731,5586,5672,2174,0.36119393808982203,0,0,1,0
1,47,297,740,1035,1537,1677,1343,0.40129712201053913,0,0,1,0
3,937,1623,5930,463,5848,10733,2761,0.2736884706834623,0,0,1,0
1,873,5892,14172,29339,36586,33075,39318,0.41574643136867506,0,0,0,1
9,849,2046,5416,6846,13026,12459,9351,0.37776259670242424,0,1,0,0
1,951,3194,7887,10878,16946,19159,14317,0.4049650695439388,0,0,1,0
9,1074,3372,9690,10967,25256,24430,15965,0.3479840249326632,0,1,0,0
1,342,1420,3420,7448,9673,9387,8563,0.41519253822987634,0,1,0,0
7,602,1719,4447,390,9121,13124,1278,0.3865440399361381,0,0,1,0
8,3013,7330,20385,18398,43416,43391,24555,0.3595763572413184,0,1,0,0
2,508,2759,6565,12935,16982,15819,17630,0.4202525475621087,0,0,0,1
1,4832,13872,37610,15484,75868,115430,55497,0.3688370942911612,0,0,1,0
2,21,18,52,13,55,75,34,0.345489443378119,0,0,1,0
6,1,0,2,0,1,6,0,0.0,0,0,1,0
1,546,2516,7051,9045,17456,15270,11205,0.3568237579952064,0,1,0,0
6,6,3,12,31,53,52,30,0.24793388429752067,0,1,0,0
5,2,0,4,0,8,5,2,0.0,0,1,0,0
2,1949,3545,12696,107,20663,14788,2606,0.2792196028701727,0,1,0,0
2,142,875,2017,5459,5449,4639,4576,0.4337910862128799,1,0,0,0
1,636,4095,9754,22607,27616,25187,26817,0.41982345885320016,0,1,0,0
2,2046,19452,47093,111603,116619,119053,150094,0.4130541416895469,0,0,0,1
1,426,1426,3659,8554,10525,8031,6980,0.38971331748244104,0,1,0,0
6,171,155,465,477,1106,1167,738,0.33326166415824554,0,0,1,0
2,80,196,838,171,1821,1620,202,0.23386230760052498,0,1,0,0
1,886,6881,16535,34220,42135,38133,47887,0.41614504901693977,0,0,0,1
8,1463,2748,9156,4308,22933,22286,7475,0.3001277836633501,0,1,0,0
9,970,2687,7104,4438,18224,16182,6437,0.37823228839684125,0,1,0,0
1,1016,5279,12972,20499,31178,32686,29394,0.40695030103067353,0,0,1,0
7,64,51,125,63,203,241,118,0.407673860911271,0,0,1,0
2,3413,9945,26672,2898,37582,47666,36075,0.37286152946337187,0,0,1,0
1,463,2654,6621,10461,16219,15483,13486,0.4008397396203048,0,1,0,0
2,1977,2608,7179,5181,10927,11712,7528,0.36327673385243275,0,0,1,0
7,7370,9455,25893,20329,40888,55991,41350,0.3651551957857499,0,0,1,0
6,8,36,92,229,344,242,220,0.39087947882736157,0,1,0,0
5,31,42,114,62,145,187,138,0.3680981595092025,0,0,1,0
3,1873,4969,17689,5946,29576,46072,13828,0.28090745148142077,0,0,1,0
7,578,1954,4899,3180,11829,13106,4949,0.3988487681410871,0,0,1,0
1,12,8,29,22,33,41,44,0.274914089347079,0,0,0,1
8,690,2387,6322,6990,13557,13849,10368,0.37756441688679393,0,0,1,0
1,3094,8488,20402,19181,39842,43053,33748,0.41603560417800134,0,0,1,0
2,298,635,1416,2006,2466,2424,2582,0.44841465998163976,0,0,0,1
3,288,550,1461,1418,2311,2781,1944,0.376428718089111,0,0,1,0
5,108,167,441,1437,2089,1725,1045,0.3785989571525731,0,1,0,0
5,2,1,3,5,12,12,4,0.3225806451612903,0,1,0,0
6,18,44,87,90,211,210,214,0.5051664753157291,0,0,0,1
1,386,2916,7179,17252,16880,14226,20685,0.40617904751291944,0,0,0,1
4,347,372,911,497,1166,1455,1066,0.4082976621666118,0,0,1,0
1,699,4684,11197,23252,27939,25631,32688,0.4183226013878593,0,0,0,1
9,158,430,1059,77,3033,2761,152,0.406005098668681,0,1,0,0
4,6500,5674,13416,4712,12040,16076,8512,0.4229246949560602,0,0,1,0
7,24,58,126,132,134,160,224,0.45995241871530534,0,0,0,1
9,1314,1884,5200,1031,8982,8267,2307,0.3623007249860579,0,1,0,0
6,20,13,46,18,53,89,60,0.28199566160520606,0,0,1,0
6,21,41,106,20,197,112,32,0.38642789820923656,0,1,0,0
5,37,88,170,310,803,731,473,0.5173427395649618,0,1,0,0
4,516,817,2700,908,5306,5254,1854,0.30258138587459726,0,1,0,0
1,2108,6836,17275,30680,38826,37853,38610,0.3957140624366864,0,1,0,0
4,691,767,1837,1161,2096,2159,1730,0.4175058516139568,0,0,1,0
1,1329,3658,8918,14010,23418,25308,20306,0.4101770556508673,0,0,1,0
9,10519,15967,42199,32809,109111,105424,49515,0.3783729984762708,0,1,0,0
1,426,3157,7455,15430,18514,18702,21617,0.4234684980751432,0,0,0,1
3,932,1579,4821,1094,8368,10746,3824,0.3275186160834664,0,0,1,0
9,2911,4382,13135,3758,32153,28416,7145,0.3336099458702256,0,1,0,0
6,44,52,160,197,454,379,359,0.32479700187382887,0,1,0,0
9,2232,6030,17186,18470,38181,39693,24478,0.3508649431808264,0,0,1,0
6,340,1661,4095,6224,10209,9715,9481,0.4056067006910698,0,1,0,0
1,1035,4561,10783,14927,24676,28056,24230,0.42297669501349333,0,0,1,0
6,851,1542,4161,4129,7195,7336,5635,0.3705750883179928,0,0,1,0
1,1580,7563,18355,29484,44163,45167,40076,0.4120380711627831,0,0,1,0
3,109,126,410,37,534,568,87,0.3072421360643745,0,0,1,0
2,2701,27386,67940,181953,193157,196462,222452,0.40309036931061326,0,0,0,1
5,7,6,20,11,25,39,19,0.29850746268656714,0,0,1,0
1,2268,10160,25693,39806,59823,64114,58316,0.3954369071851976,0,0,1,0
8,249,595,1895,248,3846,4036,626,0.31396760065431906,0,0,1,0
4,277,268,702,1195,1689,1602,1373,0.3817120068366329,0,1,0,0
6,15,20,66,24,70,73,41,0.30257186081694404,0,0,1,0
5,26,17,51,26,60,67,30,0.33268101761252444,0,0,1,0
6,65,87,329,84,309,504,261,0.26435733819507745,0,0,1,0
1,1890,9072,22136,43124,54641,51703,55593,0.4098282895360972,0,0,0,1
4,568,709,1741,283,2041,2224,984,0.4072138303371432,0,0,1,0
7,3114,5321,12640,1589,22473,29787,8385,0.4209618594789598,0,0,1,0
2,94,288,920,243,2363,1533,352,0.313009455493968,0,1,0,0
3,11,13,44,4,52,55,15,0.2947845804988662,0,0,1,0
6,74,214,601,312,1212,1115,643,0.35601397438030274,0,1,0,0
6,12,11,21,29,78,76,47,0.5213270142180094,0,1,0,0
5,29,92,220,104,340,428,239,0.41799182189913675,0,0,1,0
7,1065,3504,8944,9467,19218,20798,15045,0.39176663946065005,0,0,1,0
2,823,1401,3493,3636,5147,4988,4879,0.4010764077753285,0,1,0,0
3,8,2,15,8,23,24,11,0.13245033112582782,0,0,1,0
1,1166,7454,17955,35292,45794,42111,46753,0.41514667141926254,0,0,0,1
1,507,3426,8079,10783,20869,19969,18733,0.4240571350769269,0,1,0,0
9,28377,46286,126310,106088,354457,350636,159475,0.36644733873221536,0,1,0,0
2,157,299,789,715,1226,1295,976,0.37891268533772654,0,0,1,0
9,577,2163,6514,431,11458,17091,7134,0.33204893999171026,0,0,1,0
8,131,414,926,2172,2078,1849,2009,0.44703595724003886,1,0,0,0
1,290,1879,4684,9120,7259,7793,14654,0.4011442966631797,0,0,0,1
9,2132,2874,11148,7774,22123,20496,11904,0.2578017778814327,0,1,0,0
2,362,2422,5812,12016,16860,16752,16395,0.4167168493315669,0,1,0,0
1,1647,5629,13857,20652,28391,26559,29385,0.4062177511889212,0,0,0,1
1,1013,5061,12608,24253,32300,29234,31864,0.4014086182692079,0,1,0,0
7,9981,17212,42625,3600,47568,112327,51722,0.40379963917973216,0,0,1,0
2,1115,4034,10868,11610,23358,27748,19955,0.3711780347990909,0,0,1,0
1,303,1980,4515,10885,12420,11804,12949,0.43852849327811116,0,0,0,1
2,519,1599,5533,1082,12246,12408,3036,0.28898808985921093,0,0,1,0
5,210,300,791,290,1045,870,427,0.37921880925293894,0,1,0,0
6,1972,8292,20316,30007,43356,45234,44445,0.40814920186453113,0,0,1,0
2,284,696,1681,3740,3731,2925,4264,0.4140146332758313,0,0,0,1
1,1071,4459,10835,20915,27406,25842,26506,0.41153288848280123,0,1,0,0
3,347,796,2533,341,5459,6456,1090,0.31423946942481545,0,0,1,0
1,30,42,118,274,207,212,259,0.3556308213378493,1,0,0,0
6,27,42,87,39,142,136,98,0.48220436280137774,0,1,0,0
2,7197,27203,83828,939,164868,126586,31234,0.32450932324602366,0,1,0,0
6,2,2,7,0,3,8,5,0.28169014084507044,0,0,1,0
5,7,5,15,35,70,71,47,0.33112582781456956,0,0,1,0
1,1983,6399,15757,29405,34456,35643,38495,0.406102645791421,0,0,0,1
3,1261,3967,10447,14414,23391,26255,19749,0.3797226024446976,0,0,1,0
1,20,69,165,135,272,187,217,0.4179285281647486,0,1,0,0
8,1713,3958,13829,1870,30353,36109,4251,0.28620806849324976,0,0,1,0
9,3575,5379,14670,6160,27623,24512,10064,0.366664167251757,0,1,0,0
9,13904,19474,56862,18348,88210,105958,44035,0.34247767845366245,0,0,1,0
3,21,24,56,36,104,167,104,0.42780748663101603,0,0,1,0
2,1674,3987,11097,826,16326,23143,10757,0.35928305593353216,0,0,1,0
1,361,1203,2855,6392,6648,6366,6982,0.42135126615530105,0,0,0,1
1,556,5071,12050,27367,34566,34008,36934,0.42082638318354204,0,0,0,1
6,23,17,47,59,149,171,114,0.3609341825902335,0,0,1,0
2,777,3313,8055,15697,16644,14618,18507,0.41129222480167843,0,0,0,1
2,4553,18162,43091,65973,92172,103526,110713,0.42147914534555864,0,0,0,1
6,587,2342,5522,6726,11294,11653,10304,0.4241140145958965,0,0,1,0
6,191,203,662,906,1008,1050,1088,0.3066002114484217,0,0,0,1
5,500,1589,4255,2466,10192,10501,3788,0.3734342318629409,0,0,1,0
3,488,1941,6461,1699,18084,17893,3481,0.3004132423271579,0,1,0,0
2,582,1030,3234,478,6085,6367,1088,0.31848118487368976,0,0,1,0
9,1176,3685,9789,13669,25048,25104,17824,0.37643910063233593,0,0,1,0
